title,nid,type,changed,path_alias,citation,category_tid,year_tid,publication,publisher,filename_year,tid,year,tid_category,category
"Stephania Taladrid, contributing writer, The New Yorker",22047,finalist,1683299573,finalists/stephania-taladrid-contributing-writer-new-yorker,"For sweeping and empathetic reporting on individuals caught in the abortion fight in New Mexico, Texas and Mexico, including stories about an abortion underground, women and girls trying to get health care, and the final days of a Houston abortion clinic.",209,645,,,2023,645,2023,209,National Reporting
"Joshua Schneyer, Mica Rosenberg and Kristina Cooke of Reuters",22048,finalist,1683299606,finalists/joshua-schneyer-mica-rosenberg-and-kristina-cooke-reuters,For a year-long investigation that exposed how two of the world’s largest automakers and a major poultry supplier in Alabama violated child labor laws and exploited undocumented immigrant children.,209,645,,,2023,645,2023,209,National Reporting
Terrence McCoy of The Washington Post,22051,finalist,1683645006,finalists/terrence-mccoy-washington-post,"For his sweeping examination of the destruction of the Amazon, using rich data and images, that explores the conflicts between those people who see it as their birthright to exploit the area, those who seek to preserve indigenous communities and those desperate to protect the earth.",207,645,,,2023,645,2023,207,Explanatory Reporting
Janelle Nanos of The Boston Globe,22052,finalist,1683300264,finalists/janelle-nanos-boston-globe,For her decade-long investigation of a woman’s quest to confirm her childhood sexual abuse that finally uncovered evidence that seemed to verify the horrors.,211,645,,,2023,645,2023,211,Feature Writing
The Washington Post,22053,finalist,1683497392,finalists/washington-post-3,For an exhaustive investigation of the fentanyl crisis ravaging families across the country that tracked the import and distribution of the drug and the government&#039;s failure to address the epidemic of addiction.,204,645,,,2023,645,2023,204,Public Service
Joaquin Palomino and Trisha Thadani of the San Francisco Chronicle,22055,finalist,1683298772,finalists/joaquin-palomino-and-trisha-thadani-san-francisco-chronicle,"For an investigation into the city’s failure to fulfill promises to provide safe housing for its homeless citizens, including the creation of a database that showed the concentration of overdose deaths among residents of government-funded tenements.",206,645,,,2023,645,2023,206,Investigative Reporting
Yaroslav Trofimov and James Marson of The Wall Street Journal,22056,finalist,1683637420,finalists/yaroslav-trofimov-and-james-marson-wall-street-journal,For prescient on-the-ground reporting from the shifting front lines of the war in Ukraine that presaged the Russian assault on Kyiv and chronicled the tenacious resistance of Ukrainian soldiers and civilians amidst so much devastation. ,210,645,,,2023,645,2023,210,International Reporting
Staff of The New York Times,22059,finalist,1683298613,finalists/staff-new-york-times-7,"For its urgent and comprehensive coverage of New York City’s deadliest fire in decades, expertly combining accountability reporting across platforms with compassionate portraits of the 17 victims and the Gambian community that had long called the Bronx high-rise home.",205,645,,,2023,645,2023,205,Breaking News Reporting
"Pia Guerra, contributor, The Washington Post",22061,finalist,1683303394,finalists/pia-guerra-contributor-washington-post,"For her elegant black-and-white drawings that offer insightful commentary on the year’s biggest news events, illustrations distinguished by their simplicity, playfulness and emotional punch. ",644,645,,,2023,645,2023,644,Illustrated Reporting and Commentary
"Staff of the Star Tribune, Minneapolis, Minn.",22062,finalist,1683839349,finalists/staff-star-tribune-minneapolis-minn,For exposing systematic failures in the state’s juvenile justice system that endangered the lives of young people and crime victims.,206,645,,,2023,645,2023,206,Investigative Reporting
"Matt Davies of Newsday, Long Island, N.Y.",22063,finalist,1683302757,finalists/matt-davies-newsday-long-island-ny,"For his sharp editorial perspective on the year’s political figures, rendered in distinctive drawings that avoid formulaic punchlines and are often from the vantage point of those who are not in power.
",644,645,,,2023,645,2023,644,Illustrated Reporting and Commentary
Lynsey Addario of The New York Times,22065,finalist,1683303460,finalists/lynsey-addario-new-york-times,"For her single image of a Ukrainian mother, her two children and a church member splayed on the street of a Kyiv suburb after a mortar shell exploded on a “safe passage” route–a photograph that clearly showed that Russia was targeting civilians.",216,645,,,2023,645,2023,216,Breaking News Photography
Rafiq Maqbool and Eranga Jayawardena of Associated Press,22066,finalist,1683303591,finalists/rafiq-maqbool-and-eranga-jayawardena-associated-press,"For a compelling visual narrative documenting public fury over Sri Lanka’s economic collapse, including clashes between protesters and police, the takeover of government buildings and jubilation as protesters occupied the plush presidential mansion.",216,645,,,2023,645,2023,216,Breaking News Photography
Gabrielle Lurie and Stephen Lam of the San Francisco Chronicle,22069,finalist,1683303965,finalists/gabrielle-lurie-and-stephen-lam-san-francisco-chronicle,For their painstaking documentation of fentanyl addiction in the city that led officials to create supervised drug consumption locations and voters to approve an oversight commission for the homeless hotels where 40% of overdoses occur.,217,645,,,2023,645,2023,217,Feature Photography
Photography Staff of Associated Press,22070,finalist,1683304200,finalists/photography-staff-associated-press-2,"For images capturing the vulnerability, trauma and defiance of elderly Ukrainians caught in the Russian invasion, many of them unable or unwilling to flee the carnage. ",217,645,,,2023,645,2023,217,Feature Photography
"Kate Wells, Sarah Hulett, Lindsey Smith, Laura Weber-Davis and Paulette Parker of Michigan Radio",22072,finalist,1683305173,finalists/kate-wells-sarah-hulett-lindsey-smith-laura-weber-davis-and-paulette-parker-michigan-radio,"For a visceral documentary recorded behind the closed doors of an abortion clinic, allowing listeners to hear conversations between practitioners and patients, and the controversial procedure itself.",631,645,,,2023,645,2023,631,Audio Reporting
"Jenn Abelson, Nicole Dungca, Reena Flores, Sabby Robinson and Linah Mohammad of The Washington Post",22073,finalist,1683304457,finalists/jenn-abelson-nicole-dungca-reena-flores-sabby-robinson-and-linah-mohammad-washington-post,"For “Broken Doors,” a powerful examination of the human toll of no-knock warrants across the country, using the voices of police, judges and the victims of the surprise raids, reporting that led to policy changes and, in one case, to prosecutors dropping a death penalty request.",631,645,,,2023,645,2023,631,Audio Reporting
Vauhini Vara,22210,finalist,1684163289,finalists/vauhini-vara,"About a tech genius turned exile and the daughter who is struggling to break free of his hold, a complicated family saga that is also an ambitious novel exploring topics such as climate change and the legacy of colonialism in a vibrant and surprisingly humorous voice.",219,645,The Immortal King Rao,W. W. Norton &amp; Company,2023,645,2023,219,Fiction
Michael John Witgen,22212,finalist,1683307776,finalists/michael-john-witgen,"A piercing analysis of exploitative colonial arrangements made by the U.S. in the settling of the Old Northwest, and of Native resistance. ",220,645,"Seeing Red: Indigenous Land, American Expansion, and the Political Economy of Plunder in North America",Omohundro Institute of Early American History and Culture/University of North Carolina Press,2023,645,2023,220,History
Garrett M. Graff,22213,finalist,1683307839,finalists/garrett-m-graff,"A comprehensive analysis of the country’s best-known political crime, a finely-crafted synthesis of multiple sources into a comprehensive account that is engaging, humanizing and funny.",220,645,Watergate: A New History,Avid Reader Press/Simon &amp; Schuster,2023,645,2023,220,History
Robert Samuels and Toluse Olorunnipa,22215,finalist,1684426575,finalists/robert-samuels-and-toluse-olorunnipa,"An intimate, riveting portrait of an ordinary man whose fatal encounter with police officers in 2020 sparked an international movement for social change, but whose humanity and complicated personal story were unknown. (Moved by the Board to the General Nonfiction category.)",222,645,His Name Is George Floyd: One Man’s Life and the Struggle for Racial Justice,Viking,2023,645,2023,222,Biography
Jennifer Homans,22216,finalist,1683308638,finalists/jennifer-homans,"A sweeping, eloquent, and deeply insightful portrait of the choreographer who reinvented ballet as an American art form, a man whose life was full of urgent passions and faults.
",222,645,Mr. B: George Balanchine’s 20th Century,Random House,2023,645,2023,222,Biography
Chloé Cooper Jones,22217,finalist,1683309160,finalists/chloe-cooper-jones,"A spellbinding and brutally honest memoir drawing on art, travel, cultural observation and philosophical scholarship to convey the full experience of life as a disabled person whose view of humanity becomes increasingly compassionate.",650,645,Easy Beauty: A Memoir,Avid Reader Press/Simon &amp; Schuster,2023,645,2023,650,Memoir or Autobiography
Ingrid Rojas Contreras,22218,finalist,1683312857,finalists/ingrid-rojas-contreras,"A lyrical personal account that reclaims a family legacy of indigenous practices, beliefs, and narratives to challenge Western notions of history and memory.",650,645,The Man Who Could Move Clouds: A Memoir,Doubleday,2023,645,2023,650,Memoir or Autobiography
the late Jay Hopler,22220,finalist,1690218395,finalists/late-jay-hopler,"A startling and darkly funny collection of sonnets, lyrics, epigrams and songs that produces a jolt of electric joy as the poet grapples with his end-of-life concerns and mortal fears.",224,645,Still Life,McSweeney’s,2023,645,2023,224,Poetry
dg nanouk okpik ,22222,finalist,1683312914,finalists/dg-nanouk-okpik,"Poems of deep attention and prismatic intelligence, which render a collapsing biosphere from the perspective of an ancient Arctic culture rooted in community, survival and guardianship.",224,645,Blood Snow,Wave Books,2023,645,2023,224,Poetry
David George Haskell,22223,finalist,1683313396,finalists/david-george-haskell-0,"An insightful and revelatory work that scientifically reconsiders natural sound as a wonder of evolution, voicing concern that noisy human progress may return us to silence.",223,645,"Sounds Wild and Broken: Sonic Marvels, Evolution’s Creativity, and the Crisis of Sensory  Extinction",Viking,2023,645,2023,223,General Nonfiction
Linda Villarosa,22224,finalist,1683313628,finalists/linda-villarosa,"A morally urgent and elegantly rendered work drawing on history, medical research and years of reporting to document how racism infects the American healthcare system, a call to action that also offers some solutions.",223,645,Under the Skin: The Hidden Toll of Racism on American Lives and on the Health of Our Nation ,Doubleday,2023,645,2023,223,General Nonfiction
Jing Tsu,22225,finalist,1683313285,finalists/jing-tsu,A beguiling and original geopolitical account of how China’s international prominence was made possible by the preservation and modernization of the Chinese language and the integration of Mandarin into global communication.,223,645,Kingdom of Characters: The Language Revolution That Made China Modern,Riverhead Books,2023,645,2023,223,General Nonfiction
Aleshea Harris,22226,finalist,1683307421,finalists/aleshea-harris,"An ambitious drama, inspired by Sophocles, of a community shaped by the trauma of a nameless war they have been dealing with for generations, and the ancestors they mourn, a solemn but also joyful work.",218,645,On Sugarland,,2023,645,2023,218,Drama
Lloyd Suh,22227,finalist,1683307599,finalists/lloyd-suh,"An account of emigrants who traveled from China to San Francisco and suffered in the shadows of a strange new world, a historical portrait of the ruthless dynamic of immigration that is also timely.",218,645,The Far Country,,2023,645,2023,218,Drama
Tyshawn Sorey,22229,finalist,1683313801,finalists/tyshawn-sorey,"First premiered on February 19, 2022 at the Rothko Chapel, Houston, Texas, an exquisitely crafted composition that balances density with fragile detail using chords and singing, particularly a strong bass voice, a masterful blend of sound and contemplative silence. ",225,645,Monochromatic Light (Afterlife),,2023,645,2023,225,Music
Jerrilynn Patton,22230,finalist,1683325756,finalists/jerrilynn-patton,"Recording by Third Coast Percussion released on May 13, 2022 by Cedille Records, an artful work that uses technology to create a musical language of shifting textures, driving grooves and floating melodies that morph over seven movements, generating connectivity as well as difference. 
",225,645,Perspective,,2023,645,2023,225,Music
"Austin American-Statesman, in collaboration with the USA Today Network",22233,finalist,1683497050,finalists/austin-american-statesman-collaboration-usa-today-network,"For unflinching coverage of local law enforcement’s flawed response to the massacre of 19 school children and two teachers in Uvalde, Texas, including a haunting video of police delays.
",204,645,,,2023,645,2023,204,Public Service
Barton Gellman,4672,finalist,1438981236,finalists/barton-gellman,"For his penetrating coverage of the inner workings of the United Nations Special Commission as it sought to impact and disarm Iraqi weapons.
",278,121,"The Washington Post
",,1999,121,1999,278,Beat Reporting
Blair Kamin,4673,finalist,1438981236,finalists/blair-kamin,"For his lucid coverage of city architecture, including an influential series supporting the development of Chicago&#039;s lakefront area. (Originally submitted in Criticism and returned by the Board to that category.)
",278,121,"Chicago Tribune
",,1999,121,1999,278,Beat Reporting
Francine du Plessix Gray,4674,finalist,1438981236,finalists/francine-du-plessix-gray,,222,121,"At Home with the Marquis de Sade: A Life
","Simon &amp; Schuster
",1999,121,1999,222,Biography
Sylvia Nasar,4675,finalist,1438981236,finalists/sylvia-nasar,,222,121,"A Beautiful Mind
","Simon &amp; Schuster
",1999,121,1999,222,Biography
Staff,4676,finalist,1438981236,finalists/staff-94,"For its aggressive yet responsible coverage of a shooting at a local middle school in which two boys killed a teacher and four classmates and wounded 10 others.
",205,121,"The Jonesboro (AR) Sun
",,1999,121,1999,205,Breaking News Reporting
Staff,4677,finalist,1438981236,finalists/staff-95,"For its coverage of a 12-year-old boy&#039;s electrocution at a county bus shelter and the breaking news developments in the subsequent investigation of the shelter&#039;s faulty wiring, which likely caused the boy&#039;s death.
",205,121,"The Miami Herald
",,1999,121,1999,205,Breaking News Reporting
Nat Hentoff,4678,finalist,1438981236,finalists/nat-hentoff,"For his passionate columns championing free expression and individual rights.
",212,121,"The Village Voice
",,1999,121,1999,212,Commentary
Donald Kaul,4679,finalist,1438981236,finalists/donald-kaul-0,"For his witty columns from Washington on politics and other national issues.
",212,121,"The Des Moines Register
",,1999,121,1999,212,Commentary
Henry Allen,4680,finalist,1438981236,finalists/henry-allen-0,"For his illuminating criticism of photography and painting.
",213,121,"The Washington Post
",,1999,121,1999,213,Criticism
Gail Caldwell,4681,finalist,1438981236,finalists/gail-caldwell-1,"For her compelling observations on books and popular culture.
",213,121,"The Boston Globe
",,1999,121,1999,213,Criticism
Justin Davidson,4682,finalist,1438981236,finalists/justin-davidson,"For his fresh and vivid writing on classical music and its makers.
",213,121,"Newsday
",,1999,121,1999,213,Criticism
Cornelius Eady and Diedre Murray,4683,finalist,1438981236,finalists/cornelius-eady-and-diedre-murray,,218,121,"Running Man
",,1999,121,1999,218,Drama
Warren Leight,4684,finalist,1438981236,finalists/warren-leight,,218,121,"Side Man
",,1999,121,1999,218,Drama
Clay Bennett,4685,finalist,1438981236,finalists/clay-bennett,,215,121,"The Christian Science Monitor
",,1999,121,1999,215,Editorial Cartooning
Rob Rogers,4686,finalist,1438981236,finalists/rob-rogers,,215,121,"Pittsburgh Post-Gazette
",,1999,121,1999,215,Editorial Cartooning
Fred Hiatt,4687,finalist,1438981236,finalists/fred-hiatt,"For his elegantly-written editorials urging America&#039;s continued commitment to international human rights issues.
",214,121,"The Washington Post
",,1999,121,1999,214,Editorial Writing
Lawrence C. Levy,4688,finalist,1438981236,finalists/lawrence-c-levy,"For his campaign that was instrumental in bringing about reform of the inequities in Long Island&#039;s system of property assessment.
",214,121,"Newsday
",,1999,121,1999,214,Editorial Writing
Tom Brune,4689,finalist,1438981236,finalists/tom-brune,"For his revealing analysis of the Washington state initiative on affirmative action that challenged accepted notions about practices that had been in place for three decades.
",207,121,"The Seattle Times
",,1999,121,1999,207,Explanatory Reporting
William Carlsen and Reynolds Holding,4690,finalist,1438981236,finalists/william-carlsen-and-reynolds-holding,"For their compelling series chronicling the epidemic of health risks associated with the reckless use of unsafe hypodermic needles.
",207,121,"San Francisco Chronicle
",,1999,121,1999,207,Explanatory Reporting
Daniel A. Anderson,4691,finalist,1438981236,finalists/daniel-anderson,"For his skillful and moving portraits of local children growing up in decaying residential motels.
",217,121,"Orange County Register
",,1999,121,1999,217,Feature Photography
Bill Greene,4692,finalist,1438981236,finalists/bill-greene,"For his inspirational images that trace the work of Donald Anderson, a descendent of slaves, who helps the residents of poor Southern communities assume civic responsibility and improve their lives.
",217,121,"The Boston Globe
",,1999,121,1999,217,Feature Photography
Tom Hallman Jr.,4693,finalist,1438981236,finalists/tom-hallman-jr-0,"For his unique profile of a man struggling to recover from a brain injury.
",211,121,"The Oregonian
",,1999,121,1999,211,Feature Writing
Eric L. Wee,4694,finalist,1438981236,finalists/eric-l-wee,"For his moving account of a Washington lawyer whose collection of postcards helps to preserve his memories of a fleetingly happy childhood.
",211,121,"The Washington Post
",,1999,121,1999,211,Feature Writing
Russell Banks,4695,finalist,1438981236,finalists/russell-banks-0,,219,121,"Cloudsplitter
","HarperFlamingo
",1999,121,1999,219,Fiction
Barbara Kingsolver,4696,finalist,1438981236,finalists/barbara-kingsolver,,219,121,"The Poisonwood Bible
","HarperFlamingo
",1999,121,1999,219,Fiction
Elliott Currie,4697,finalist,1438981236,finalists/elliott-currie,,223,121,"Crime and Punishment in America
","Metropolitan Books
",1999,121,1999,223,General Nonfiction
Judith Rich Harris,4698,finalist,1438981236,finalists/judith-rich-harris,,223,121,"The Nurture Assumption: Why Children Turn Out the Way They Do
","Free Press
",1999,121,1999,223,General Nonfiction
William E. Burrows,4699,finalist,1600186697,finalists/william-e-burrows,,220,121,This New Ocean: The Story of the First Space Age,Random House,1999,121,1999,220,History
Paula Mitchell Marks,4700,finalist,1438981236,finalists/paula-mitchell-marks,,220,121,"In a Barren Land: American Indian Dispossession and Survival
","William Morrow and Company
",1999,121,1999,220,History
David Hoffman,4701,finalist,1438981236,finalists/david-hoffman,"For his gripping stories on the dangerous legacy of chemical and nuclear weapons in post-communist Russia.
",210,121,"The Washington Post
",,1999,121,1999,210,International Reporting
Staff,4702,finalist,1438981236,finalists/staff-96,"For its comprehensive coverage of the bombings of American embassies in Africa, which revealed crucial lapses in intelligence and security.
",210,121,"The New York Times
",,1999,121,1999,210,International Reporting
Alix M. Freedman,4703,finalist,1438981236,finalists/alix-m-freedman,"For her reporting that revealed how a controversial chemical sterilization technique was exported by American population control advocates and used on women in Third World countries, a disclosure that prompted significant reforms.
",206,121,"The Wall Street Journal
",,1999,121,1999,206,Investigative Reporting
Fred Schulte and Jenni Bergal,4704,finalist,1438981236,finalists/fred-schulte-and-jenni-bergal-0,"For their investigation of the hidden dangers of cosmetic surgery, a growing yet largely unregulated medical industry.
",206,121,"Sun-Sentinel
",,1999,121,1999,206,Investigative Reporting
David Rakowski,4705,finalist,1438981236,finalists/david-rakowski,"Premiered on March 7, 1998 by the Orpheus Chamber Orchestra at Carnegie Hall.
",225,121,"Persistent Memory
",,1999,121,1999,225,Music
Stanislav Skorwaczewski,4706,finalist,1438981236,finalists/stanislav-skorwaczewski,"Premiered on November 19, 1998 by the Curtis Symphony at the Curtis Institute in Philadelphia.
",225,121,"Concerto for Orchestra
",,1999,121,1999,225,Music
"Chris Adams, Ellen Graham and Michael Moss",4707,finalist,1438981236,finalists/chris-adams-ellen-graham-and-michael-moss,"For their reporting on the pitfalls faced by elderly Americans housed in commercial long-term facilities.
",209,121,"The Wall Street Journal
",,1999,121,1999,209,National Reporting
Staff,4708,finalist,1438981236,finalists/staff-97,"For a revealing series on the destruction of housing and the threat to the environment posed by the Formosan termite.
",209,121,"The Times-Picayune
",,1999,121,1999,209,National Reporting
Alice Notley,4709,finalist,1438981236,finalists/alice-notley,,224,121,"Mysteries of Small Houses
","Penguin Poets
",1999,121,1999,224,Poetry
Frederick Seidel,4710,finalist,1438981236,finalists/frederick-seidel,,224,121,"Going Fast
","Farrar
",1999,121,1999,224,Poetry
Staff,4711,finalist,1438981236,finalists/staff-98,"For the work of Dolores Kong and Robert Whitaker that disclosed how, for decades, psychiatric researchers callously performed drug experiments on mentally ill patients.
",204,121,"The Boston Globe
",,1999,121,1999,204,Public Service
Staff,4712,finalist,1438981239,finalists/staff-99,"For its series that explained how local police routinely manipulated crime statistics to make the city appear safer.
",204,121,"The Philadelphia Inquirer
",,1999,121,1999,204,Public Service
Mike Stocker,4713,finalist,1438981239,finalists/mike-stocker,"For his consistently powerful photographs of the devastation caused by Hurricane Mitch on Central America.
",274,121,"Sun-Sentinel
",,1999,121,1999,274,Spot News Photography
Photo Staff,4714,finalist,1438981239,finalists/photo-staff-2,"For its coverage of a community recoiling then recovering from a brutal shooting spree at a local high school.
",274,121,"Register-Guard
",,1999,121,1999,274,Spot News Photography
Craig Flournoy,4583,finalist,1438981231,finalists/craig-flournoy,"For his coverage of low-income housing programs, including the disclosure that Dallas officials had misspent or failed to utilize millions of federal dollars allocated for impoverished areas.
",278,123,"The Dallas Morning News
",,1997,123,1997,278,Beat Reporting
Celia W. Dugger,4584,finalist,1438981231,finalists/celia-w-dugger,"For her coverage of the plight of a young African woman who was jailed by U.S. immigration officials after she fled her homeland and its tribal rite of genital mutilation to seek asylum in the country, which prompted worldwide reaction.
",278,123,"The New York Times
",,1997,123,1997,278,Beat Reporting
Kim Barnes,4585,finalist,1438981231,finalists/kim-barnes,,222,123,"In the Wilderness: Coming of Age in Unknown Country
","Doubleday
",1997,123,1997,222,Biography
Hershel Parker,4586,finalist,1438981231,finalists/hershel-parker,,222,123,"Herman Melville: A Biography, Volume 1, 1819-1851
","The Johns Hopkins University Press
",1997,123,1997,222,Biography
Tony Kornheiser,4587,finalist,1438981231,finalists/tony-kornheiser,"For his evocative columns ranging from sports and politics to tales of heroes and fools.
",212,123,"The Washington Post
",,1997,123,1997,212,Commentary
Deborah Work,4588,finalist,1438981231,finalists/deborah-work,"For speaking out in highly personal yet broadly relevant columns in roles as diverse as parent, citizen, critic and philosopher.
",212,123,"Sun-Sentinel
",,1997,123,1997,212,Commentary
Herbert Muschamp,4589,finalist,1438981231,finalists/herbert-muschamp,"For his criticism of architecture in America, written with devotion to the art, penetrating analysis and literate style.
",213,123,"The New York Times
",,1997,123,1997,213,Criticism
Leslie Savan,4590,finalist,1438981231,finalists/leslie-savan-1,"For her analytical columns about the forces at work behind advertising and consumerism, particularly on television.
",213,123,"The Village Voice
",,1997,123,1997,213,Criticism
Donald Margulies,4591,finalist,1438981231,finalists/donald-margulies-0,,218,123,"Collected Stories
",,1997,123,1997,218,Drama
Alfred Uhry,4592,finalist,1438981231,finalists/alfred-uhry,,218,123,"The Last Night of Ballyhoo
",,1997,123,1997,218,Drama
Tina Howe,4593,finalist,1438981231,finalists/tina-howe-0,,218,123,"Pride&#039;s Crossing
",,1997,123,1997,218,Drama
Chip Bok,4594,finalist,1438981231,finalists/chip-bok,,215,123,"Akron Beacon Journal
",,1997,123,1997,215,Editorial Cartooning
Jeff MacNelly,4595,finalist,1438981231,finalists/jeff-macnelly,,215,123,"Chicago Tribune
",,1997,123,1997,215,Editorial Cartooning
Margaretta Downey,4596,finalist,1438981231,finalists/margaretta-downey,"For her editorials pressing for a civic agenda of economic and educational renewal.
",214,123,"Poughkeepsie (NY) Journal
",,1997,123,1997,214,Editorial Writing
Peter Milius,4597,finalist,1438981231,finalists/peter-milius,"For his editorials dissecting federal welfare reform legislation, directing attention to the problems of the poor and powerless.
",214,123,"The Washington Post
",,1997,123,1997,214,Editorial Writing
John Crewdson,4598,finalist,1438981231,finalists/john-crewdson,"For a series of reports that illustrated through dramatic examples the need for training of personnel and installation of special equipment by U.S. airlines to cope with medical emergencies in the air.
",264,123,"Chicago Tribune
",,1997,123,1997,264,Explanatory Journalism
Gregory Kane and Gilbert Lewthwaite,4599,finalist,1438981231,finalists/gregory-kane-and-gilbert-lewthwaite,"For their portrait of the complex practices of slavery in the Sudan.
",264,123,"The Baltimore Sun
",,1997,123,1997,264,Explanatory Journalism
Jeffrey L. Brown,4600,finalist,1438981231,finalists/jeffrey-l-brown,"For his series of photographs chronicling an illegal immigrant&#039;s clandestine journey from Mexico to the United States.
",217,123,"Copley Chicago Newspapers
",,1997,123,1997,217,Feature Photography
Jon Kral,4601,finalist,1438981231,finalists/jon-kral,"For his photographs documenting the horrifying conditions in Venezuelan prisons.
",217,123,"The Miami Herald
",,1997,123,1997,217,Feature Photography
Michele McDonald,4602,finalist,1438981231,finalists/michele-mcdonald,"For her photographs of a woman with terminal breast cancer preparing for her death
",217,123,"The Boston Globe
",,1997,123,1997,217,Feature Photography
Jeffrey Fleishman,4603,finalist,1438981231,finalists/jeffrey-fleishman,"For his versatile storytelling, notably including an account of the flight of 15 Buddhist monks from Tibet through the Himalayas.
",211,123,"The Philadelphia Inquirer
",,1997,123,1997,211,Feature Writing
Julia Prodis,4604,finalist,1438981231,finalists/julia-prodis,"For her trio of vivid stories about three teenagers on a deadly journey, a photograph from the Oklahoma City bombing, and a vacuum cleaner that catches prairie dogs.
",211,123,"Associated Press
",,1997,123,1997,211,Feature Writing
Ursula K. LeGuin,4605,finalist,1438981231,finalists/ursula-k-leguin,,219,123,"Unlocking the Air and Other Stories
","HarperCollins
",1997,123,1997,219,Fiction
Joanna Scott,4606,finalist,1438981231,finalists/joanna-scott,,219,123,"The Manikin
","Henry Holt
",1997,123,1997,219,Fiction
Samuel G. Freedman,4607,finalist,1438981231,finalists/samuel-g-freedman,,223,123,"The Inheritance: How Three Families and America Moved from Roosevelt to Reagan and Beyond
","Simon &amp; Schuster
",1997,123,1997,223,General Nonfiction
Cynthia Ozick,4608,finalist,1438981231,finalists/cynthia-ozick,,223,123,"Fame and Folly
","Alfred A. Knopf
",1997,123,1997,223,General Nonfiction
Mary Beth Norton,4609,finalist,1438981231,finalists/mary-beth-norton,,220,123,"Founding Mothers and Fathers
","Alfred A. Knopf
",1997,123,1997,220,History
Stephen Nissenbaum,4610,finalist,1438981231,finalists/stephen-nissenbaum,,220,123,"The Battle for Christmas
","Alfred A. Knopf
",1997,123,1997,220,History
Tony Freemantle,4611,finalist,1438981231,finalists/tony-freemantle,"For his reporting from Rwanda, South Africa, El Salvador and Guatemala on why crimes against humanity go unstopped and unpunished.
",210,123,"Houston Chronicle
",,1997,123,1997,210,International Reporting
Staff,4612,finalist,1438981234,finalists/staff-85,"For its global examination of overpopulation illustrated by struggling families who continue to bear children they cannot afford.
",210,123,"Chicago Tribune
",,1997,123,1997,210,International Reporting
Jim Haner,4613,finalist,1438981234,finalists/jim-haner,"For engendering regulatory reform through dogged reporting, which revealed that housing officials in the city owned neglected inner-city properties.
",206,123,"The Baltimore Sun
",,1997,123,1997,206,Investigative Reporting
Staff,4614,finalist,1438981234,finalists/staff-86,"For its expose of abuse of disability benefits by retired public employees, prompting reform of the Massachusetts pension system.
",206,123,"The Boston Globe
",,1997,123,1997,206,Investigative Reporting
John Musto,4615,finalist,1438981234,finalists/john-musto,"Premiered on March 2, 1996, by the Jacksonville Symphony Orchestra, in Jacksonville, Fla.
",225,123,"Dove Sta Amore
",,1997,123,1997,225,Music
Stanislaw Skrowaczewski,4616,finalist,1438981234,finalists/stanislaw-skrowaczewski,"Premiered on April 12, 1996, by the Minnesota Orchestra, Minneapolis.
",225,123,"Passacaglia Immaginaria
",,1997,123,1997,225,Music
Bill Moushey,4617,finalist,1438981234,finalists/bill-moushey,"For his resourceful reporting on the federal Witness Protection Program illustrating how the program&#039;s secrecy and lack of oversight has led to abuses and risks to the public.
",209,123,"Pittsburgh Post-Gazette
",,1997,123,1997,209,National Reporting
Ronald Brownstein,4618,finalist,1438981234,finalists/ronald-brownstein,"For his comprehensive political coverage during the presidential election year.
",209,123,"Los Angeles Times
",,1997,123,1997,209,National Reporting
Robert Pinsky,4619,finalist,1438981234,finalists/robert-pinsky,,224,123,"The Figured Wheel
","Farrar Straus Giroux
",1997,123,1997,224,Poetry
Laurie Sheck,4620,finalist,1438981234,finalists/laurie-sheck,,224,123,"The Willow Grove
","Alfred A. Knopf
",1997,123,1997,224,Poetry
Staff,4621,finalist,1438981234,finalists/staff-87,"For its probe of murder cases in Los Angeles County, which revealed inefficiency and mismanagement in the justice system.
",204,123,"Los Angeles Times
",,1997,123,1997,204,Public Service
Staff,4622,finalist,1438981234,finalists/staff-88,"For a series by Donald L. Barlett and James B. Steele chronicling the widening gap between the affluent and the poor at a time when Americans are being told that the economy is more prosperous than ever.
",204,123,"The Philadelphia Inquirer
",,1997,123,1997,204,Public Service
Corinne Dufka,4623,finalist,1438981234,finalists/corinne-dufka,"For her chilling photograph of the execution of a Liberian prisoner on the streets of Monrovia.
",274,123,"Reuters
",,1997,123,1997,274,Spot News Photography
Alexander Zemlianichenko,4624,finalist,1438981234,finalists/alexander-zemlianichenko,"For his photograph of Russian President Boris Yeltsin dancing at a rock concert during his campaign for re-election. (Originally submitted in Feature Photography and returned by the Board to that category.)
",274,123,"Associated Press
",,1997,123,1997,274,Spot News Photography
Staff,4625,finalist,1438981234,finalists/staff-89,"For its powerful narrative coverage of the armed confrontation between police and philanthropist John DuPont following a murder at his estate.
",275,123,"The Philadelphia Inquirer
",,1997,123,1997,275,Spot News Reporting
Staff,4626,finalist,1438981234,finalists/staff-90,"For its thorough and balanced reporting of the circumstances surrounding the shooting of a young black man by a white police officer and the rioting that followed.
",275,123,"The St. Petersburg Times
",,1997,123,1997,275,Spot News Reporting
Patrick Healy,4799,finalist,1438981242,finalists/patrick-healy,"For his reporting on education, including a compassionate examination of student suicides at Massachusetts Institute of Technology and revelations of grade inflation at Harvard University, coverage that spawned reforms.
",278,118,"The Boston Globe
",,2002,118,2002,278,Beat Reporting
